symbol,direction,zone_type,zone_accuracy,entry_price,stop_price,tp1_price,tp2_price,rr_ratio
UNIUSDT,LONG,DEMAND,normal,10.876,11.834,13.75,20.456000000000003,3.0
UNIUSDT,LONG,DEMAND,normal,10.918,11.884,13.816000000000003,20.57800000000001,3.0
UNIUSDT,LONG,DEMAND,normal,10.921,11.904,13.870000000000001,20.751000000000005,3.0
UNIUSDT,LONG,DEMAND,normal,10.905,11.845,13.725000000000003,20.305000000000014,3.0
UNIUSDT,LONG,DEMAND,normal,10.946,11.894,13.790000000000001,20.426000000000002,3.0
UNIUSDT,LONG,DEMAND,normal,10.961,11.924,13.849999999999998,20.590999999999994,3.0
UNIUSDT,LONG,DEMAND,normal,10.992,11.968,13.919999999999998,20.751999999999992,3.0
UNIUSDT,LONG,DEMAND,normal,11.008,11.923,13.753000000000002,20.15800000000001,3.0
UNIUSDT,LONG,DEMAND,normal,10.983,11.979,13.970999999999997,20.942999999999987,3.0
UNIUSDT,LONG,DEMAND,normal,10.887,12.025,14.301,22.267,3.0
UNIUSDT,LONG,DEMAND,normal,10.885,12.066,14.428000000000003,22.695000000000007,3.0
UNIUSDT,LONG,DEMAND,normal,10.929,12.006,14.16,21.698999999999998,3.0
CVXUSDT,LONG,DEMAND,accuracy,2.987,2.953,3.089000000000001,3.3270000000000026,3.0
CVXUSDT,LONG,DEMAND,normal,3.083,2.887,3.6710000000000007,5.043000000000002,3.0
CVXUSDT,LONG,DEMAND,accuracy,3.128,2.882,3.866,5.588,3.0
CVXUSDT,LONG,DEMAND,normal,3.16,2.901,3.937000000000001,5.7500000000000036,3.0
CVXUSDT,LONG,DEMAND,normal,3.11,2.955,3.5749999999999993,4.659999999999998,3.0
CVXUSDT,LONG,DEMAND,normal,3.114,2.959,3.5789999999999993,4.663999999999998,3.0
CVXUSDT,LONG,DEMAND,normal,3.118,2.97,3.561999999999999,4.597999999999997,3.0
CVXUSDT,LONG,DEMAND,accuracy,3.124,2.994,3.514,4.4239999999999995,3.0
CVXUSDT,LONG,DEMAND,normal,3.132,3.006,3.510000000000001,4.392000000000003,3.0
CVXUSDT,LONG,DEMAND,normal,3.153,3.005,3.5970000000000004,4.633000000000001,3.0
CVXUSDT,LONG,DEMAND,normal,3.205,3.031,3.727,4.944999999999999,3.0
CVXUSDT,LONG,DEMAND,normal,3.174,3.05,3.5460000000000003,4.4140000000000015,3.0
CVXUSDT,LONG,DEMAND,normal,3.161,3.068,3.44,4.090999999999999,3.0
CVXUSDT,LONG,DEMAND,normal,3.148,3.089,3.3250000000000006,3.7380000000000018,3.0
CVXUSDT,LONG,DEMAND,normal,3.116,3.087,3.203,3.4059999999999993,3.0
CVXUSDT,LONG,DEMAND,accuracy,3.119,3.096,3.1880000000000006,3.3490000000000015,3.0
CVXUSDT,LONG,DEMAND,accuracy,3.11,3.099,3.142999999999999,3.2199999999999966,3.0
CVXUSDT,LONG,DEMAND,normal,3.108,3.104,3.12,3.148,3.0
CVXUSDT,LONG,DEMAND,accuracy,3.11,3.101,3.1369999999999996,3.199999999999999,3.0
JOEUSDT,LONG,DEMAND,accuracy,0.308,0.3116,0.3188,0.3439999999999999,3.0
JOEUSDT,LONG,DEMAND,normal,0.3187,0.305,0.35979999999999995,0.4556999999999999,3.0
JOEUSDT,LONG,DEMAND,normal,0.3207,0.3062,0.36419999999999986,0.46569999999999956,3.0
JOEUSDT,LONG,DEMAND,normal,0.3213,0.3088,0.35879999999999984,0.44629999999999953,3.0
JOEUSDT,LONG,DEMAND,normal,0.3166,0.3112,0.33280000000000004,0.37060000000000015,3.0
JOEUSDT,LONG,DEMAND,normal,0.3177,0.3135,0.3302999999999999,0.3596999999999998,3.0
JOEUSDT,LONG,DEMAND,normal,0.3178,0.3118,0.33580000000000004,0.3778000000000001,3.0
JOEUSDT,LONG,DEMAND,normal,0.3172,0.313,0.3297999999999999,0.3591999999999998,3.0
JOEUSDT,LONG,DEMAND,normal,0.3195,0.3133,0.33809999999999996,0.38149999999999984,3.0
JOEUSDT,LONG,DEMAND,normal,0.3178,0.3139,0.32950000000000007,0.3568000000000002,3.0
JOEUSDT,LONG,DEMAND,normal,0.3187,0.3154,0.3285999999999999,0.3516999999999997,3.0
JOEUSDT,LONG,DEMAND,accuracy,0.3209,0.3186,0.3278000000000001,0.34390000000000026,3.0
JOEUSDT,LONG,DEMAND,normal,0.3206,0.3181,0.3281,0.3456,3.0
JOEUSDT,LONG,DEMAND,normal,0.316,0.319,0.325,0.34600000000000003,3.0
JOEUSDT,LONG,DEMAND,normal,0.3182,0.3164,0.3235999999999999,0.33619999999999967,3.0
JOEUSDT,LONG,DEMAND,normal,0.3184,0.3171,0.3223000000000001,0.33140000000000025,3.0
PROSUSDT,LONG,DEMAND,normal,0.4483,0.4355,0.4866999999999999,0.5762999999999998,3.0
PROSUSDT,LONG,DEMAND,normal,0.4497,0.438,0.48479999999999995,0.5666999999999999,3.0
PROSUSDT,LONG,DEMAND,normal,0.4501,0.4411,0.4771,0.5401,3.0
PROSUSDT,LONG,DEMAND,normal,0.4455,0.4427,0.4539000000000001,0.47350000000000025,3.0
PROSUSDT,LONG,DEMAND,normal,0.4484,0.4449,0.45890000000000003,0.48340000000000005,3.0
PROSUSDT,LONG,DEMAND,normal,0.45,0.4444,0.4668,0.506,3.0
PROSUSDT,LONG,DEMAND,normal,0.4529,0.4411,0.4883000000000001,0.5709000000000004,3.0
PROSUSDT,LONG,DEMAND,normal,0.4542,0.4416,0.492,0.5802,3.0
PROSUSDT,LONG,DEMAND,normal,0.4482,0.443,0.46379999999999993,0.5001999999999998,3.0
PROSUSDT,LONG,DEMAND,normal,0.4488,0.4432,0.46559999999999996,0.5047999999999999,3.0
PROSUSDT,LONG,DEMAND,normal,0.4485,0.4442,0.4614000000000001,0.49150000000000027,3.0
PROSUSDT,LONG,DEMAND,normal,0.4494,0.4469,0.45690000000000003,0.47440000000000004,3.0
PROSUSDT,LONG,DEMAND,normal,0.4437,0.4462,0.4512,0.4687,3.0
PROSUSDT,LONG,DEMAND,normal,0.4443,0.4458,0.4488,0.4593,3.0
PROSUSDT,LONG,DEMAND,normal,0.4424,0.4481,0.45949999999999996,0.49939999999999984,3.0
PROSUSDT,LONG,DEMAND,normal,0.4443,0.4491,0.45870000000000005,0.49230000000000024,3.0
PROSUSDT,LONG,DEMAND,accuracy,0.4411,0.448,0.46180000000000004,0.5101000000000002,3.0
SYNUSDT,LONG,DEMAND,accuracy,0.4291,0.4409,0.4645000000000001,0.5471000000000004,3.0
SYNUSDT,LONG,DEMAND,normal,0.4451,0.4314,0.48619999999999997,0.5820999999999998,3.0
SYNUSDT,LONG,DEMAND,normal,0.4481,0.4323,0.49549999999999994,0.6060999999999999,3.0
SYNUSDT,LONG,DEMAND,normal,0.4516,0.436,0.4984,0.6076,3.0
SYNUSDT,LONG,DEMAND,normal,0.4458,0.4369,0.47249999999999986,0.5347999999999996,3.0
SYNUSDT,LONG,DEMAND,normal,0.4446,0.4398,0.4589999999999999,0.4925999999999997,3.0
SYNUSDT,LONG,DEMAND,normal,0.446,0.4429,0.4553,0.4769999999999999,3.0
SYNUSDT,LONG,DEMAND,normal,0.4504,0.4424,0.47440000000000004,0.5304000000000001,3.0
SYNUSDT,LONG,DEMAND,normal,0.4485,0.4417,0.4689000000000001,0.5165000000000003,3.0
SYNUSDT,LONG,DEMAND,normal,0.4561,0.4441,0.49210000000000004,0.5761000000000001,3.0
SYNUSDT,LONG,DEMAND,normal,0.4511,0.4466,0.4646,0.49610000000000004,3.0
SYNUSDT,LONG,DEMAND,normal,0.4469,0.4483,0.4510999999999999,0.4608999999999996,3.0
SYNUSDT,LONG,DEMAND,normal,0.4467,0.4501,0.45690000000000003,0.4807000000000001,3.0
GASUSDT,LONG,DEMAND,normal,4.694,4.527,5.194999999999999,6.363999999999998,3.0
GASUSDT,LONG,DEMAND,normal,4.715,4.543,5.230999999999999,6.434999999999997,3.0
GASUSDT,LONG,DEMAND,normal,4.653,4.599,4.814999999999998,5.192999999999993,3.0
GASUSDT,LONG,DEMAND,normal,4.654,4.605,4.800999999999998,5.143999999999995,3.0
GASUSDT,LONG,DEMAND,normal,4.656,4.615,4.778999999999998,5.0659999999999945,3.0
GASUSDT,LONG,DEMAND,normal,4.687,4.621,4.885,5.346999999999999,3.0
GASUSDT,LONG,DEMAND,normal,4.712,4.629,4.961,5.542000000000002,3.0
GASUSDT,LONG,DEMAND,normal,4.695,4.634,4.878,5.305,3.0
GASUSDT,LONG,DEMAND,normal,4.655,4.659,4.666999999999999,4.694999999999996,3.0
GASUSDT,LONG,DEMAND,normal,4.63,4.666,4.738000000000001,4.990000000000005,3.0
GASUSDT,LONG,DEMAND,normal,4.618,4.673,4.7829999999999995,5.1679999999999975,3.0
GASUSDT,LONG,DEMAND,normal,4.615,4.68,4.809999999999999,5.264999999999995,3.0
GASUSDT,LONG,DEMAND,normal,4.633,4.662,4.72,4.922999999999999,3.0
GASUSDT,LONG,DEMAND,normal,4.648,4.677,4.734999999999999,4.937999999999999,3.0
GASUSDT,LONG,DEMAND,normal,4.661,4.679,4.715000000000002,4.841000000000006,3.0
GLMUSDT,LONG,DEMAND,accuracy,0.3177,0.3202,0.3252,0.3427,3.0
GLMUSDT,LONG,DEMAND,normal,0.3272,0.3142,0.3662,0.4572000000000001,3.0
GLMUSDT,LONG,DEMAND,normal,0.329,0.3152,0.3704000000000001,0.46700000000000036,3.0
GLMUSDT,LONG,DEMAND,normal,0.3305,0.3165,0.37250000000000005,0.47050000000000014,3.0
GLMUSDT,LONG,DEMAND,accuracy,0.3275,0.317,0.35900000000000004,0.4325000000000001,3.0
GLMUSDT,LONG,DEMAND,normal,0.3253,0.3188,0.3448,0.39030000000000004,3.0
GLMUSDT,LONG,DEMAND,normal,0.3255,0.3206,0.34020000000000006,0.37450000000000017,3.0
GLMUSDT,LONG,DEMAND,normal,0.3262,0.3201,0.3445,0.38719999999999993,3.0
GLMUSDT,LONG,DEMAND,accuracy,0.3259,0.324,0.33160000000000006,0.34490000000000015,3.0
GLMUSDT,LONG,DEMAND,normal,0.324,0.3247,0.32609999999999995,0.3309999999999998,3.0
GLMUSDT,LONG,DEMAND,normal,0.3256,0.3236,0.3316,0.3456,3.0
GLMUSDT,LONG,DEMAND,normal,0.3256,0.3241,0.3301,0.3406,3.0
GLMUSDT,LONG,DEMAND,normal,0.3254,0.3247,0.3275000000000001,0.33240000000000036,3.0
CYBERUSDT,LONG,DEMAND,accuracy,2.482,2.424,2.656000000000001,3.062000000000003,3.0
CYBERUSDT,LONG,DEMAND,normal,2.571,2.378,3.1500000000000004,4.501000000000001,3.0
CYBERUSDT,LONG,DEMAND,normal,2.588,2.382,3.206,4.648,3.0
CYBERUSDT,LONG,DEMAND,normal,2.558,2.424,2.9599999999999995,3.897999999999999,3.0
CYBERUSDT,LONG,DEMAND,normal,2.565,2.438,2.9459999999999993,3.8349999999999977,3.0
CYBERUSDT,LONG,DEMAND,normal,2.573,2.43,3.0019999999999993,4.002999999999998,3.0
CYBERUSDT,LONG,DEMAND,normal,2.573,2.429,3.0050000000000003,4.013000000000002,3.0
CYBERUSDT,LONG,DEMAND,normal,2.568,2.441,2.9490000000000007,3.8380000000000023,3.0
CYBERUSDT,LONG,DEMAND,normal,2.574,2.446,2.957999999999999,3.8539999999999965,3.0
CYBERUSDT,LONG,DEMAND,normal,2.604,2.446,3.078,4.183999999999999,3.0
CYBERUSDT,LONG,DEMAND,normal,2.597,2.452,3.032,4.047000000000001,3.0
CYBERUSDT,LONG,DEMAND,accuracy,2.568,2.475,2.847,3.4979999999999998,3.0
CYBERUSDT,LONG,DEMAND,accuracy,2.562,2.463,2.858999999999999,3.5519999999999974,3.0
CYBERUSDT,LONG,DEMAND,normal,2.572,2.467,2.887,3.622,3.0
CYBERUSDT,LONG,DEMAND,normal,2.574,2.475,2.870999999999999,3.5639999999999974,3.0
CYBERUSDT,LONG,DEMAND,normal,2.576,2.481,2.8610000000000007,3.526000000000002,3.0
JUPUSDT,LONG,DEMAND,normal,1.0584,1.0658,1.0806000000000002,1.1324000000000007,3.0
JUPUSDT,LONG,DEMAND,normal,1.0626,1.0759,1.1025000000000003,1.1956000000000009,3.0
JUPUSDT,LONG,DEMAND,normal,1.0714,1.0841,1.1095000000000004,1.1984000000000015,3.0
JUPUSDT,LONG,DEMAND,normal,1.0695,1.0941,1.1433000000000004,1.3155000000000017,3.0
JUPUSDT,LONG,DEMAND,normal,1.0792,1.1122,1.1782000000000004,1.4092000000000013,3.0
JUPUSDT,LONG,DEMAND,normal,1.0963,1.1223,1.1743000000000001,1.3563000000000003,3.0
JUPUSDT,LONG,DEMAND,normal,1.1104,1.1311,1.1724999999999999,1.3173999999999995,3.0
JUPUSDT,LONG,DEMAND,normal,1.1316,1.1217,1.1613,1.2306000000000001,3.0
JUPUSDT,LONG,DEMAND,normal,1.1209,1.1258,1.1355999999999997,1.169899999999999,3.0
JUPUSDT,LONG,DEMAND,normal,1.1553,1.1322,1.2245999999999997,1.386299999999999,3.0
JUPUSDT,LONG,DEMAND,accuracy,1.126,1.145,1.1830000000000003,1.3160000000000012,3.0
JUPUSDT,LONG,DEMAND,normal,1.1613,1.1172,1.2936,1.6023000000000003,3.0
ZKUSDT,LONG,DEMAND,accuracy,0.1399,0.1398,0.14019999999999996,0.1408999999999999,3.0
ZKUSDT,LONG,DEMAND,normal,0.1451,0.1374,0.16820000000000004,0.22210000000000013,3.0
ZKUSDT,LONG,DEMAND,normal,0.1466,0.1383,0.1715,0.22960000000000003,3.0
ZKUSDT,LONG,DEMAND,normal,0.1433,0.1395,0.1547,0.1813,3.0
ZKUSDT,LONG,DEMAND,normal,0.1433,0.1402,0.15260000000000007,0.1743000000000002,3.0
ZKUSDT,LONG,DEMAND,normal,0.1437,0.1392,0.1572,0.18870000000000003,3.0
ZKUSDT,LONG,DEMAND,normal,0.1435,0.1395,0.15549999999999992,0.18349999999999975,3.0
ZKUSDT,LONG,DEMAND,normal,0.1434,0.1405,0.15209999999999996,0.17239999999999986,3.0
ZKUSDT,LONG,DEMAND,normal,0.1453,0.1408,0.15880000000000002,0.19030000000000005,3.0
ZKUSDT,LONG,DEMAND,normal,0.1449,0.1411,0.1563,0.18289999999999998,3.0
ZKUSDT,LONG,DEMAND,accuracy,0.1444,0.1415,0.15310000000000004,0.17340000000000014,3.0
ZKUSDT,LONG,DEMAND,accuracy,0.1428,0.1424,0.14400000000000004,0.14680000000000012,3.0
ZKUSDT,LONG,DEMAND,normal,0.1417,0.1421,0.14290000000000003,0.1457000000000001,3.0
ZKUSDT,LONG,DEMAND,accuracy,0.1416,0.1424,0.144,0.14959999999999996,3.0
ZKUSDT,LONG,DEMAND,normal,0.1427,0.1421,0.14449999999999996,0.1486999999999999,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.047,5.529,4.493,5.208876,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.066,5.511,4.401000000000001,5.168010000000001,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.239,5.452,3.878,4.965634,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.236,5.641,4.4510000000000005,5.27329,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.187,5.734,4.827999999999999,5.454046,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.118,5.725,4.938999999999998,5.482125999999999,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.181,5.715,4.7829999999999995,5.4270119999999995,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.185,5.688,4.694,5.380853999999999,3.0
RENDERUSDT,SHORT,SUPPLY,accuracy,6.232,5.731,4.728999999999999,5.4213819999999995,3.0
RENDERUSDT,SHORT,SUPPLY,normal,6.206,5.724,4.76,5.426124,3.0
TONUSDT,LONG,DEMAND,normal,4.965,4.813,5.421,6.485000000000001,3.0
TONUSDT,LONG,DEMAND,normal,4.98,4.82,5.460000000000001,6.580000000000002,3.0
TONUSDT,LONG,DEMAND,normal,5.001,4.838,5.490000000000001,6.631000000000003,3.0
TONUSDT,LONG,DEMAND,normal,4.998,4.859,5.415000000000001,6.388000000000003,3.0
TONUSDT,LONG,DEMAND,normal,4.994,4.875,5.350999999999999,6.1839999999999975,3.0
TONUSDT,LONG,DEMAND,normal,5.004,4.881,5.3729999999999976,6.233999999999993,3.0
TONUSDT,LONG,DEMAND,normal,4.997,4.888,5.324,6.087,3.0
TONUSDT,LONG,DEMAND,normal,5.007,4.884,5.375999999999998,6.236999999999993,3.0
TONUSDT,LONG,DEMAND,normal,5.004,4.896,5.3279999999999985,6.083999999999996,3.0
TONUSDT,LONG,DEMAND,normal,5.022,4.898,5.394000000000002,6.262000000000006,3.0
TONUSDT,LONG,DEMAND,normal,5.012,4.905,5.3329999999999975,6.081999999999993,3.0
TONUSDT,LONG,DEMAND,normal,4.992,4.915,5.223,5.762,3.0
TONUSDT,LONG,DEMAND,normal,4.98,4.917,5.169000000000002,5.6100000000000065,3.0
TONUSDT,LONG,DEMAND,normal,4.976,4.917,5.1530000000000005,5.566000000000002,3.0
TONUSDT,LONG,DEMAND,normal,4.988,4.906,5.234000000000003,5.808000000000008,3.0
TONUSDT,LONG,DEMAND,normal,4.988,4.932,5.156000000000001,5.548000000000001,3.0
USUALUSDT,LONG,DEMAND,accuracy,0.3006,0.2978,0.3089999999999999,0.32859999999999967,3.0
USUALUSDT,LONG,DEMAND,normal,0.3003,0.2976,0.3084000000000001,0.32730000000000037,3.0
USUALUSDT,LONG,DEMAND,normal,0.3168,0.2932,0.38760000000000006,0.5528000000000002,3.0
USUALUSDT,LONG,DEMAND,normal,0.3198,0.2948,0.3947999999999999,0.5697999999999996,3.0
USUALUSDT,LONG,DEMAND,normal,0.3234,0.2961,0.40530000000000016,0.5964000000000005,3.0
USUALUSDT,LONG,DEMAND,normal,0.3186,0.2981,0.38010000000000005,0.5236000000000002,3.0
USUALUSDT,LONG,DEMAND,normal,0.3165,0.2986,0.3702000000000001,0.4955000000000003,3.0
USUALUSDT,LONG,DEMAND,normal,0.3144,0.3023,0.3507,0.4354,3.0
USUALUSDT,LONG,DEMAND,normal,0.3146,0.3029,0.34969999999999996,0.4315999999999999,3.0
USUALUSDT,LONG,DEMAND,normal,0.313,0.3041,0.33970000000000006,0.4020000000000002,3.0
USUALUSDT,LONG,DEMAND,normal,0.3139,0.3037,0.3445,0.4158999999999999,3.0
USUALUSDT,LONG,DEMAND,normal,0.3125,0.3076,0.32720000000000005,0.36150000000000015,3.0
USUALUSDT,LONG,DEMAND,normal,0.317,0.3092,0.3404000000000001,0.3950000000000003,3.0
USUALUSDT,LONG,DEMAND,normal,0.3158,0.3116,0.32840000000000014,0.3578000000000004,3.0
USUALUSDT,LONG,DEMAND,normal,0.3134,0.3125,0.31610000000000005,0.32240000000000013,3.0
USUALUSDT,LONG,DEMAND,normal,0.3126,0.3088,0.3239999999999999,0.3505999999999997,3.0
USUALUSDT,LONG,DEMAND,normal,0.3109,0.3123,0.31510000000000005,0.32490000000000013,3.0
USUALUSDT,LONG,DEMAND,normal,0.31,0.3139,0.32170000000000004,0.34900000000000014,3.0
USUALUSDT,LONG,DEMAND,accuracy,0.307,0.3176,0.3388,0.413,3.0
USUALUSDT,LONG,DEMAND,normal,0.312,0.3168,0.3264000000000001,0.36000000000000026,3.0
USUALUSDT,LONG,DEMAND,normal,0.3126,0.3186,0.3306,0.37260000000000004,3.0
USUALUSDT,LONG,DEMAND,normal,0.3114,0.3215,0.3417,0.4124,3.0
USUALUSDT,LONG,DEMAND,normal,0.3133,0.3245,0.3469,0.4252999999999999,3.0
USUALUSDT,LONG,DEMAND,normal,0.3109,0.3304,0.36940000000000006,0.5059000000000002,3.0
THEUSDT,LONG,DEMAND,normal,0.6882,0.6515,0.7983000000000002,1.0552000000000006,3.0
THEUSDT,LONG,DEMAND,normal,0.6907,0.6544,0.7996,1.0537,3.0
THEUSDT,LONG,DEMAND,normal,0.6976,0.6553,0.8245,1.1206,3.0
THEUSDT,LONG,DEMAND,normal,0.6888,0.668,0.7511999999999998,0.8967999999999993,3.0
THEUSDT,LONG,DEMAND,normal,0.6885,0.6749,0.7292999999999998,0.8244999999999995,3.0
THEUSDT,LONG,DEMAND,normal,0.6945,0.6691,0.7706999999999999,0.9484999999999998,3.0
THEUSDT,LONG,DEMAND,normal,0.6903,0.6716,0.7464000000000002,0.8773000000000005,3.0
THEUSDT,LONG,DEMAND,normal,0.6896,0.6727,0.7403000000000001,0.8586000000000003,3.0
THEUSDT,LONG,DEMAND,normal,0.7015,0.6777,0.7729000000000001,0.9395000000000004,3.0
THEUSDT,LONG,DEMAND,normal,0.6907,0.6752,0.7371999999999999,0.8456999999999996,3.0
THEUSDT,LONG,DEMAND,normal,0.6899,0.6764,0.7303999999999998,0.8248999999999995,3.0
THEUSDT,LONG,DEMAND,normal,0.6896,0.6783,0.7234999999999999,0.8025999999999998,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.6976,0.8062,0.3717999999999999,0.5218851999999999,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.6984,0.8042,0.381,0.5272156,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.6976,0.8025,0.3829,0.5278718,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7228,0.8153,0.4452999999999999,0.573135,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.723,0.8087,0.4659,0.5843374,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7139,0.8039,0.4439000000000001,0.56828,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7342,0.8055,0.5202999999999999,0.6188365999999998,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7259,0.8094,0.47539999999999993,0.590797,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7233,0.8164,0.4440000000000002,0.5726642000000001,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7099,0.822,0.37360000000000004,0.5285222,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7108,0.8168,0.39280000000000004,0.539292,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7113,0.8141,0.40290000000000004,0.5449696,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7091,0.8123,0.39949999999999974,0.5421223999999998,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7115,0.8168,0.3956000000000002,0.5411246000000001,3.0
MOVEUSDT,SHORT,SUPPLY,normal,0.7115,0.8114,0.41180000000000005,0.5498618000000001,3.0
MEUSDT,LONG,DEMAND,normal,1.886,1.796,2.1559999999999997,2.7859999999999987,3.0000000000000027
MEUSDT,LONG,DEMAND,normal,1.899,1.812,2.16,2.7689999999999997,3.0000000000000027
MEUSDT,LONG,DEMAND,accuracy,1.914,1.835,2.151,2.7039999999999997,3.0
MEUSDT,LONG,DEMAND,normal,1.887,1.847,2.007,2.2870000000000004,3.0
MEUSDT,LONG,DEMAND,normal,1.893,1.864,1.9799999999999998,2.182999999999999,3.0
MEUSDT,LONG,DEMAND,normal,1.902,1.859,2.0309999999999997,2.331999999999999,3.0
MEUSDT,LONG,DEMAND,normal,1.9,1.855,2.0349999999999997,2.349999999999999,3.0
MEUSDT,LONG,DEMAND,normal,1.914,1.871,2.0429999999999997,2.3439999999999994,3.0
MEUSDT,LONG,DEMAND,normal,1.919,1.881,2.0330000000000004,2.2990000000000004,3.0000000000000058
MEUSDT,LONG,DEMAND,normal,1.904,1.89,1.946,2.044,3.0
MEUSDT,LONG,DEMAND,accuracy,1.899,1.894,1.9140000000000004,1.9490000000000012,3.0
MEUSDT,LONG,DEMAND,normal,1.893,1.909,1.941,2.053,3.0
MEUSDT,LONG,DEMAND,normal,1.891,1.911,1.951,2.091,3.0
MEUSDT,LONG,DEMAND,normal,1.89,1.918,1.974,2.17,3.0
VANAUSDT,LONG,DEMAND,accuracy,8.996,8.845,9.449,10.505999999999998,3.0
VANAUSDT,LONG,DEMAND,accuracy,9.019,8.767,9.775000000000002,11.539000000000007,3.0
VANAUSDT,LONG,DEMAND,normal,9.202,8.748,10.564000000000002,13.742000000000006,3.0
VANAUSDT,LONG,DEMAND,normal,9.217,8.862,10.282000000000002,12.767000000000005,3.0
VANAUSDT,LONG,DEMAND,accuracy,9.384,8.97,10.626,13.523999999999997,3.0
VANAUSDT,LONG,DEMAND,accuracy,9.31,8.992,10.264,12.489999999999997,3.0
VANAUSDT,LONG,DEMAND,normal,9.228,8.938,10.097999999999997,12.127999999999991,3.0
VANAUSDT,LONG,DEMAND,normal,9.244,8.981,10.033,11.873999999999999,3.0
VANAUSDT,LONG,DEMAND,accuracy,9.199,9.0,9.796,11.188999999999998,3.0
VANAUSDT,LONG,DEMAND,normal,9.55,8.966,11.302000000000005,15.390000000000015,3.0
VANAUSDT,LONG,DEMAND,normal,9.618,9.018,11.418,15.617999999999997,3.0
VANAUSDT,LONG,DEMAND,accuracy,9.319,9.011,10.243000000000006,12.399000000000017,3.0
VANAUSDT,LONG,DEMAND,normal,9.324,9.043,10.167000000000002,12.134000000000006,3.0
VANAUSDT,LONG,DEMAND,normal,9.391,9.076,10.335999999999999,12.540999999999995,3.0
